invalid_loss_value,max_memory_allocated,final_batch_size,experiment,project,linear_probing,curve_length
False,6433124352,32,64189656968596964_extended_set0_PLK_v1,AFT-EX-00,True,1
False,1870305792,4,9807960688271499_extended_set1_APL_v1,AFT-EX-00,False,50
False,256197120,32,8043471881677898_extended_set2_TEX_ALOT_v1,AFT-EX-00,True,1
False,4127005184,8,7317213766521359_extended_set1_TEX_DTD_v1,AFT-EX-00,True,1
False,394043392,4,15314844028951064_extended_set0_BCT_v1,AFT-EX-00,True,1
True,4396622848,32,71707164140800161_extended_set1_PLT_NET_v1,AFT-EX-00,False,1
False,5212631040,256,172605606553161033_extended_set0_PLT_VIL_v1,AFT-EX-00,True,1
False,8578526720,16,48221278135221229_extended_set1_TEX_DTD_v1,AFT-EX-00,True,1
False,439305728,8,114880158923360584_extended_set0_BRD_v1,AFT-EX-00,True,1
False,41225728,2,43856137021585608_extended_set0_RESISC_v1,AFT-EX-00,False,50
False,1175764992,32,48321047954876768_extended_set2_RSD_v1,AFT-EX-00,True,1
False,4689746944,128,1875017784898632_extended_set0_PLT_VIL_v1,AFT-EX-00,False,50
False,1836657664,16,11398896931087716_extended_set1_INS_2_v1,AFT-EX-00,True,1
False,638889472,4,3943703261081846_extended_set2_BTS_v1,AFT-EX-00,False,50
False,57464832,2,7142538604435633_extended_set2_ACT_410_v1,AFT-EX-00,True,1
False,2628809728,64,610468141912184026_extended_set2_PLT_DOC_v1,AFT-EX-00,True,1
False,2589118464,32,16406771594585499_extended_set0_BCT_v1,AFT-EX-00,True,1
False,5262051840,8,36981426032447873_extended_set2_PRT_v1,AFT-EX-00,False,50
False,4688959488,128,241360199524743726_extended_set2_BTS_v1,AFT-EX-00,False,50
False,1824576000,4,27049363246051527_extended_set1_TEX_DTD_v1,AFT-EX-00,True,1
False,2832323584,4,31879499823621417_extended_set1_DOG_v1,AFT-EX-00,False,50
False,6073043968,8,32903956271222321_extended_set1_ACT_40_v1,AFT-EX-00,True,1
False,2599537664,2,51074348199733315_extended_set0_PLT_VIL_v1,AFT-EX-00,True,1
False,7726987264,256,229117021390436486_extended_set0_FLW_v1,AFT-EX-00,True,1
False,644072448,4,58100515831313048_extended_set2_FNG_v1,AFT-EX-00,True,1
False,37336576,4,7459198860207711_extended_set1_APL_v1,AFT-EX-00,True,1
False,8932356096,128,431109092737407541_extended_set1_PLT_NET_v1,AFT-EX-00,False,50
False,2066250240,128,26869941578572375_extended_set1_APL_v1,AFT-EX-00,True,1
False,3975782400,4,1265720720752208_extended_set1_ACT_40_v1,AFT-EX-00,True,1
False,604230656,2,18325372658686632_extended_set0_BCT_v1,AFT-EX-00,False,50
False,2450114048,8,43350626258447621_extended_set1_RSICB_v1,AFT-EX-00,True,1
False,3640382464,8,21635514092957998_extended_set2_AWA_v1,AFT-EX-00,True,1
False,3102509056,128,33094103911601413_extended_set1_PLT_NET_v1,AFT-EX-00,True,1
False,604068864,2,179293463148155958_extended_set2_PRT_v1,AFT-EX-00,True,1
False,299128320,64,19245613521607337_extended_set0_SPT_v1,AFT-EX-00,False,50
False,65902080,2,26650239582802536_extended_set1_DOG_v1,AFT-EX-00,False,50
False,670664192,8,23796257577574703_extended_set1_DOG_v1,AFT-EX-00,True,1
False,4661382656,32,65836920050636481_extended_set0_PLT_VIL_v1,AFT-EX-00,False,50
False,5375078912,2,12183060447857502_extended_set0_FLW_v1,AFT-EX-00,True,1
False,2718159360,4,451271698019067_extended_set1_ACT_40_v1,AFT-EX-00,True,1
False,1224575488,16,80991978207939583_extended_set2_PLT_DOC_v1,AFT-EX-00,True,1
False,186636288,2,99483191476165_extended_set2_TEX_ALOT_v1,AFT-EX-00,False,50
False,5323435008,4,109432209464627835_extended_set0_FLW_v1,AFT-EX-00,False,50
False,8206883840,64,30342389707691813_extended_set1_PLT_NET_v1,AFT-EX-00,True,1
False,2377531392,16,242714410373682924_extended_set1_TEX_DTD_v1,AFT-EX-00,False,50
False,1218923008,2,10208759266524817_extended_set0_FLW_v1,AFT-EX-00,False,50
False,840186880,16,167901487899005886_extended_set1_RSICB_v1,AFT-EX-00,False,50
False,737661952,4,74785714503401288_extended_set0_FLW_v1,AFT-EX-00,True,1
True,9049027072,4,31161667688732487_extended_set0_BRD_v1,AFT-EX-00,True,1
False,353018880,8,7272660134138386_extended_set1_PNU_v1,AFT-EX-00,False,50
False,256763904,8,58048408690118230_extended_set1_ACT_40_v1,AFT-EX-00,True,1
False,99953664,8,97003730165994149_extended_set1_ACT_40_v1,AFT-EX-00,True,1
False,4416481792,4,317979473200540058_extended_set0_RESISC_v1,AFT-EX-00,True,1
False,7009775616,32,38475203745415310_extended_set0_BRD_v1,AFT-EX-00,True,1
False,235140096,2,29902076372388600_extended_set0_FLW_v1,AFT-EX-00,True,1
False,9990484992,2,11697925173482611_extended_set0_CRS_v1,AFT-EX-00,True,1
False,2759149568,128,4626300154425493_extended_set1_PNU_v1,AFT-EX-00,False,50
False,9662064128,32,26747930057138973_extended_set1_RSICB_v1,AFT-EX-00,True,1
False,8993672192,16,8191981088187738_extended_set0_PLT_VIL_v1,AFT-EX-00,True,1
False,8969899520,32,101404548797337693_extended_set0_TEX_v1,AFT-EX-00,True,3
False,1495968768,64,11531431218554074_extended_set2_TEX_ALOT_v1,AFT-EX-00,True,1
False,1966038528,4,12596389038866073_extended_set1_PNU_v1,AFT-EX-00,False,50
False,637762048,16,95830301937362713_extended_set1_PNU_v1,AFT-EX-00,True,1
False,8224161792,32,106316950592061962_extended_set0_TEX_v1,AFT-EX-00,True,1
False,2980176896,128,95594888265668995_extended_set0_FLW_v1,AFT-EX-00,True,1
False,2912755200,8,18162702189349349_extended_set0_RESISC_v1,AFT-EX-00,False,50
False,1334431232,64,143114633690638817_extended_set1_RSICB_v1,AFT-EX-00,True,1
False,7067546112,128,29851402722830563_extended_set2_AWA_v1,AFT-EX-00,False,50
False,1836299264,128,5487729697298407_extended_set1_ACT_40_v1,AFT-EX-00,False,50
False,4637503488,32,35556401569825826_extended_set1_PNU_v1,AFT-EX-00,True,1
False,9167524864,4,9073415316940400_extended_set1_PNU_v1,AFT-EX-00,True,1
False,9005611008,32,22176294145196426_extended_set2_BTS_v1,AFT-EX-00,True,1
False,9281643008,4,5990569903547948_extended_set0_BRD_v1,AFT-EX-00,True,1
False,400738816,4,53944072706090540_extended_set1_PNU_v1,AFT-EX-00,True,1
False,727723008,64,23099098029176423_extended_set0_BCT_v1,AFT-EX-00,False,50
True,7003718656,8,305705942347299647_extended_set0_BRD_v1,AFT-EX-00,False,1
False,963243008,16,59554321274313888_extended_set0_SPT_v1,AFT-EX-00,False,50
False,5670363648,4,28552006975918574_extended_set0_PLT_VIL_v1,AFT-EX-00,True,1
True,2665428992,2,15238671243209569_extended_set1_DOG_v1,AFT-EX-00,False,5
True,4348606976,8,27871524408702281_extended_set0_CRS_v1,AFT-EX-00,False,1
False,2424322560,128,6531126651150799_extended_set1_DOG_v1,AFT-EX-00,True,1
False,7865034240,32,9370598557190192_extended_set0_PLT_VIL_v1,AFT-EX-00,True,1
False,95654400,2,114320244429041095_extended_set1_INS_2_v1,AFT-EX-00,True,1
False,4276930048,2,71366350976758855_extended_set1_APL_v1,AFT-EX-00,True,1
False,10255308800,8,63334829739207515_extended_set2_PRT_v1,AFT-EX-00,False,50
False,1389416960,2,28016350318507554_extended_set1_APL_v1,AFT-EX-00,True,1
False,1772944896,64,54855600607802405_extended_set2_AWA_v1,AFT-EX-00,True,1
False,3852322304,2,6352803517084795_extended_set0_PLT_VIL_v1,AFT-EX-00,True,1
False,770844672,32,36982281862661390_extended_set2_TEX_ALOT_v1,AFT-EX-00,False,50
False,6193526272,8,64865679249743050_extended_set0_PLK_v1,AFT-EX-00,True,1
False,8366164992,128,269269493726671429_extended_set1_PNU_v1,AFT-EX-00,True,1
False,9204110848,256,13884809022997269_extended_set0_SPT_v1,AFT-EX-00,True,1
False,3698445824,64,17084006069302810_extended_set2_PLT_DOC_v1,AFT-EX-00,True,1
False,5314326528,16,315262230210702889_extended_set1_MED_LF_v1,AFT-EX-00,True,1
False,298771456,32,21174903109801467_extended_set2_FNG_v1,AFT-EX-00,False,50
False,2637099520,4,9635990311248878_extended_set2_ACT_410_v1,AFT-EX-00,True,1
False,3165188096,8,22890951610111895_extended_set2_AWA_v1,AFT-EX-00,True,1
False,6223958528,32,383920101079509662_extended_set2_ACT_410_v1,AFT-EX-00,False,50
False,5839576576,16,43442057457664548_extended_set2_BTS_v1,AFT-EX-00,True,1
False,182364160,2,1351109297692512_extended_set2_RSD_v1,AFT-EX-00,False,50
False,600121344,2,212557447932939361_extended_set0_FLW_v1,AFT-EX-00,False,50
False,4511103488,16,31531984516334221_extended_set2_AWA_v1,AFT-EX-00,True,1
False,200371712,4,24770620433643500_extended_set0_BRD_v1,AFT-EX-00,True,1
False,596366848,2,29071293427678231_extended_set0_SPT_v1,AFT-EX-00,True,1
False,864991232,16,25308918251469456_extended_set2_FNG_v1,AFT-EX-00,True,1
False,1023408640,8,15592609236720659_extended_set2_ACT_410_v1,AFT-EX-00,True,1
False,3679859712,256,28052137837745817_extended_set1_ACT_40_v1,AFT-EX-00,True,1
False,1843310080,16,211087592936672748_extended_set0_RESISC_v1,AFT-EX-00,True,1
False,1085836288,64,398732503442220551_extended_set2_PLT_DOC_v1,AFT-EX-00,True,1
False,5396819968,512,49556238012479752_extended_set1_DOG_v1,AFT-EX-00,True,1
False,400836608,2,68744687201944200_extended_set0_PLT_VIL_v1,AFT-EX-00,False,50
False,4514960384,256,16951151375577194_extended_set0_CRS_v1,AFT-EX-00,True,1
False,4247116288,128,244453108448436529_extended_set0_RESISC_v1,AFT-EX-00,True,1
False,458785280,2,508283418211954687_extended_set1_ACT_40_v1,AFT-EX-00,False,50
False,36919808,2,22448212849937845_extended_set2_BTS_v1,AFT-EX-00,False,50
False,7843062272,32,353283563244097197_extended_set1_PLT_NET_v1,AFT-EX-00,True,1
False,1980619776,256,358269972198336861_extended_set0_SPT_v1,AFT-EX-00,False,50
False,5150476800,8,76760133871950797_extended_set1_RSICB_v1,AFT-EX-00,True,1
False,2563419648,4,22333045382683851_extended_set2_BTS_v1,AFT-EX-00,False,50
False,1472363008,64,28816646720579110_extended_set1_ACT_40_v1,AFT-EX-00,True,1
False,139182592,2,1570984553488897_extended_set0_FLW_v1,AFT-EX-00,False,50
False,1310151680,16,11477179840168842_extended_set0_TEX_v1,AFT-EX-00,False,50
False,3759921664,128,65426924267650542_extended_set1_DOG_v1,AFT-EX-00,False,50
False,82939392,2,25526358101141388_extended_set0_PLT_VIL_v1,AFT-EX-00,False,50
False,7521234944,128,7568214565106568_extended_set1_RSICB_v1,AFT-EX-00,False,50
False,1971358720,2,66263899776731586_extended_set0_FLW_v1,AFT-EX-00,True,1
False,6786520064,32,151435956948792794_extended_set0_TEX_v1,AFT-EX-00,True,1
False,6482047488,8,19209731093953385_extended_set1_PLT_NET_v1,AFT-EX-00,True,1
False,2792876032,32,198551141677039293_extended_set0_BRD_v1,AFT-EX-00,False,50
False,7819997184,512,47376532890267190_extended_set1_MED_LF_v1,AFT-EX-00,True,1
False,569020928,8,73663011273065080_extended_set1_INS_2_v1,AFT-EX-00,True,1
False,2563497984,4,28226287381262025_extended_set0_BCT_v1,AFT-EX-00,True,1
False,711794176,8,64019862536489824_extended_set1_RSICB_v1,AFT-EX-00,True,1
False,3623064576,512,25356326064743429_extended_set0_CRS_v1,AFT-EX-00,True,1
False,1169947648,2,36523116286057297_extended_set2_ACT_410_v1,AFT-EX-00,False,50
False,3487294464,4,15934039596427196_extended_set2_ACT_410_v1,AFT-EX-00,False,50
False,329423872,16,83589243412735392_extended_set0_RESISC_v1,AFT-EX-00,False,50
False,539309568,16,59470132496249706_extended_set1_DOG_v1,AFT-EX-00,False,50
False,396984832,4,77233416226500783_extended_set2_AWA_v1,AFT-EX-00,True,1
False,519905792,16,2750401689415027_extended_set0_FLW_v1,AFT-EX-00,False,50
False,644007936,4,7967025919618166_extended_set1_PNU_v1,AFT-EX-00,True,1
False,2817384960,64,2786789742462514_extended_set2_ACT_410_v1,AFT-EX-00,False,50
False,9984988160,2,29962624000051981_extended_set0_BCT_v1,AFT-EX-00,True,1
False,3152907264,32,5841947358010880_extended_set0_BCT_v1,AFT-EX-00,True,1
False,90386944,4,23821271235005960_extended_set1_DOG_v1,AFT-EX-00,True,1
False,3477796352,4,106577085869079411_extended_set0_TEX_v1,AFT-EX-00,False,50
False,5415212544,4,32653263023925860_extended_set2_TEX_ALOT_v1,AFT-EX-00,False,50
False,692432896,8,2634123790558390_extended_set1_PNU_v1,AFT-EX-00,False,50
False,176453632,2,62201089187773309_extended_set0_BCT_v1,AFT-EX-00,False,50
False,5130165760,128,82646487897860533_extended_set1_APL_v1,AFT-EX-00,False,50
False,224369152,8,322664877121141013_extended_set2_PRT_v1,AFT-EX-00,True,1
False,538326528,16,13562404616993100_extended_set1_PNU_v1,AFT-EX-00,False,50
False,193829888,4,32345339678363036_extended_set2_RSD_v1,AFT-EX-00,True,1
False,8418458624,8,25085902622618830_extended_set2_ACT_410_v1,AFT-EX-00,False,50
False,611088384,2,33300688227091920_extended_set2_AWA_v1,AFT-EX-00,False,50
False,10248879104,8,16764877391420057_extended_set1_MED_LF_v1,AFT-EX-00,False,50
False,9985413120,2,1285399973850265_extended_set0_RESISC_v1,AFT-EX-00,False,50
False,6283193344,4,112268481955765832_extended_set1_PNU_v1,AFT-EX-00,True,1
False,5777402368,4,2764637845687946_extended_set1_TEX_DTD_v1,AFT-EX-00,True,1
False,1910744064,128,2132165220831732_extended_set1_DOG_v1,AFT-EX-00,True,1
False,596969984,16,106056733829406900_extended_set0_BRD_v1,AFT-EX-00,True,1
False,21590528,2,355145651811765252_extended_set0_BCT_v1,AFT-EX-00,False,50
False,3757557760,16,6965983974995286_extended_set2_PLT_DOC_v1,AFT-EX-00,False,50
False,4844998656,32,31040777110196007_extended_set0_SPT_v1,AFT-EX-00,False,50
False,123513856,8,19424314518561094_extended_set0_FLW_v1,AFT-EX-00,True,1
False,4499686400,128,28613735193417834_extended_set0_SPT_v1,AFT-EX-00,False,50
False,1543942144,8,378438790683864694_extended_set2_PRT_v1,AFT-EX-00,False,50
False,122248704,2,49123260731489239_extended_set0_PLK_v1,AFT-EX-00,True,1
False,2960275456,2,2829271661461477_extended_set0_SPT_v1,AFT-EX-00,False,50
False,172847616,2,6142878304291782_extended_set2_TEX_ALOT_v1,AFT-EX-00,True,1
False,9908142592,16,169176039919788139_extended_set0_TEX_v1,AFT-EX-00,True,1
False,5371053568,8,93276502107092968_extended_set2_PRT_v1,AFT-EX-00,True,1
False,6964507648,8,83156283820805_extended_set1_DOG_v1,AFT-EX-00,False,50
False,8550190080,2,79953272610860286_extended_set2_PRT_v1,AFT-EX-00,True,1
False,3027697664,4,12642398183471204_extended_set1_INS_2_v1,AFT-EX-00,True,1
False,6678845440,32,145024985709721125_extended_set2_RSD_v1,AFT-EX-00,True,1
False,3980998656,4,78228089333052626_extended_set2_PRT_v1,AFT-EX-00,False,50
False,3370147840,8,12781750698115402_extended_set1_MED_LF_v1,AFT-EX-00,False,50
False,3498459136,4,27665620036767344_extended_set0_FLW_v1,AFT-EX-00,False,50
False,2718203392,256,16769908313125089_extended_set1_TEX_DTD_v1,AFT-EX-00,False,50
False,370415616,64,20549856123013871_extended_set2_ACT_410_v1,AFT-EX-00,False,50
False,375694336,4,18879713644291040_extended_set0_PLK_v1,AFT-EX-00,True,1
False,1833315840,256,65580249741936945_extended_set2_FNG_v1,AFT-EX-00,False,50
False,3609518592,8,226901592480443963_extended_set0_SPT_v1,AFT-EX-00,False,50
False,598463488,16,96612320163390901_extended_set0_BCT_v1,AFT-EX-00,False,50
False,5288856576,4,102441315023071077_extended_set1_ACT_40_v1,AFT-EX-00,True,3
True,6925956608,8,155526947334619655_extended_set2_ACT_410_v1,AFT-EX-00,False,1
False,5554556416,64,12913251174515080_extended_set1_TEX_DTD_v1,AFT-EX-00,True,1
False,3534665728,4,1207967192226740_extended_set0_SPT_v1,AFT-EX-00,False,50
False,1950834688,64,19826255352708856_extended_set2_PLT_DOC_v1,AFT-EX-00,True,1
False,2758241280,128,18039347875325226_extended_set0_CRS_v1,AFT-EX-00,False,50
True,6610593792,32,1782686536122681_extended_set0_FLW_v1,AFT-EX-00,False,1
False,2238561792,8,5206003525913909_extended_set2_FNG_v1,AFT-EX-00,True,1
False,1073647104,32,21605188260270663_extended_set0_SPT_v1,AFT-EX-00,True,1
False,8261389312,64,450708538445218306_extended_set0_PLT_VIL_v1,AFT-EX-00,True,1
False,280382976,4,107662535284857896_extended_set1_TEX_DTD_v1,AFT-EX-00,False,50
False,445989888,4,334171111653790293_extended_set0_RESISC_v1,AFT-EX-00,False,50
False,1133253120,16,74410810569556117_extended_set0_PLT_VIL_v1,AFT-EX-00,True,1
False,705871360,2,30266780287576537_extended_set0_TEX_v1,AFT-EX-00,False,50
False,3257290752,16,40373303979497695_extended_set1_ACT_40_v1,AFT-EX-00,True,1
False,312514560,2,12199211045814565_extended_set0_CRS_v1,AFT-EX-00,True,1
False,2835037696,4,29125789053970899_extended_set0_TEX_v1,AFT-EX-00,False,50
False,4739229184,32,49962176369518940_extended_set2_FNG_v1,AFT-EX-00,False,50
False,2758028288,4,208421823924738074_extended_set1_ACT_40_v1,AFT-EX-00,True,1
False,9188830208,64,3566359184660128_extended_set0_BCT_v1,AFT-EX-00,True,1
False,2936660992,8,26661893365793254_extended_set0_BRD_v1,AFT-EX-00,False,50
False,852372480,32,14588662848382593_extended_set2_PLT_DOC_v1,AFT-EX-00,True,1
False,5115753472,64,189683437192917527_extended_set0_BRD_v1,AFT-EX-00,False,50
False,924098048,128,187627994034521341_extended_set0_CRS_v1,AFT-EX-00,True,1
False,106685440,4,86972386597742_extended_set0_BCT_v1,AFT-EX-00,False,50
False,7746877952,256,73829539555000502_extended_set2_BTS_v1,AFT-EX-00,True,1
False,3016611840,2,1365996445372800_extended_set1_INS_2_v1,AFT-EX-00,True,1
False,1276905984,4,7927847229731708_extended_set0_CRS_v1,AFT-EX-00,True,1
False,1755088896,4,498585767809374183_extended_set2_RSD_v1,AFT-EX-00,True,1
False,609450496,2,385251041576201238_extended_set1_ACT_40_v1,AFT-EX-00,False,50
False,5829051392,8,27446273936273525_extended_set2_RSD_v1,AFT-EX-00,False,50
False,9998080512,2,97398867245054112_extended_set2_AWA_v1,AFT-EX-00,False,50
False,5746636800,256,9680280172599200_extended_set1_PNU_v1,AFT-EX-00,True,1
False,2003825664,64,75616134523829002_extended_set0_BCT_v1,AFT-EX-00,False,50
False,3856347136,64,96833108277088283_extended_set1_MED_LF_v1,AFT-EX-00,True,1
False,5896368640,32,97776186193705023_extended_set2_FNG_v1,AFT-EX-00,True,1
False,4930823680,2,25308725354838000_extended_set2_ACT_410_v1,AFT-EX-00,False,50
False,298372608,32,11619140078003445_extended_set2_PLT_DOC_v1,AFT-EX-00,False,50
False,432448000,2,9608037962777388_extended_set2_PRT_v1,AFT-EX-00,False,50
False,1988762112,2,11985435649317997_extended_set1_APL_v1,AFT-EX-00,True,1
False,664301056,16,38444490649034880_extended_set2_TEX_ALOT_v1,AFT-EX-00,True,1
False,6449789952,32,100502274537963459_extended_set0_BCT_v1,AFT-EX-00,True,1
False,673896448,4,74536828115221893_extended_set1_TEX_DTD_v1,AFT-EX-00,False,50
False,225784320,8,132884875140036106_extended_set0_BRD_v1,AFT-EX-00,False,50
False,2350693376,64,193373980279681492_extended_set2_FNG_v1,AFT-EX-00,True,1
False,507649536,64,107792154230099716_extended_set1_RSICB_v1,AFT-EX-00,False,50
False,322304000,16,39153586185442951_extended_set2_PLT_DOC_v1,AFT-EX-00,True,1
False,8635812352,64,5382703977545368_extended_set2_PRT_v1,AFT-EX-00,True,1
False,8072744960,512,1864216331260468_extended_set1_DOG_v1,AFT-EX-00,False,50
False,1846910976,4,8044529998108971_extended_set1_DOG_v1,AFT-EX-00,False,50
False,8471316992,128,58736021889077761_extended_set2_PRT_v1,AFT-EX-00,True,1
False,1970647552,64,1886547890249974_extended_set2_RSD_v1,AFT-EX-00,True,1
False,436537856,4,21279499219949835_extended_set1_INS_2_v1,AFT-EX-00,True,1
False,257168896,32,191781007867061612_extended_set2_RSD_v1,AFT-EX-00,False,50
False,4796687872,32,16363663977472389_extended_set2_BTS_v1,AFT-EX-00,False,50
False,486613504,64,29478135291287591_extended_set2_FNG_v1,AFT-EX-00,True,1
False,5811669504,256,44616305744161737_extended_set2_FNG_v1,AFT-EX-00,True,1
False,2883501568,16,10804686214249987_extended_set0_SPT_v1,AFT-EX-00,True,1
True,3318392832,8,26848798694715569_extended_set1_PNU_v1,AFT-EX-00,False,1
False,1842285568,8,69680850509031232_extended_set2_FNG_v1,AFT-EX-00,False,50
False,409142272,16,18719814753018438_extended_set0_CRS_v1,AFT-EX-00,False,50
False,10046500864,4,27094231862538339_extended_set0_TEX_v1,AFT-EX-00,False,50
False,8794644992,32,15924870855153189_extended_set0_CRS_v1,AFT-EX-00,False,50
False,9629172736,8,177935661824046322_extended_set2_BTS_v1,AFT-EX-00,True,1
False,2599804416,64,58300222693756619_extended_set1_TEX_DTD_v1,AFT-EX-00,True,1
False,4156303872,256,24686233658983976_extended_set1_INS_2_v1,AFT-EX-00,True,1
False,10189336576,2,5003984261756790_extended_set2_BTS_v1,AFT-EX-00,True,1
False,8447618048,32,409485684745009772_extended_set2_PLT_DOC_v1,AFT-EX-00,True,1
False,4193784320,2,97796957519627821_extended_set1_ACT_40_v1,AFT-EX-00,False,50
False,8715346432,16,18892873146452028_extended_set0_CRS_v1,AFT-EX-00,True,1
False,5945063936,128,3331882992842274_extended_set0_PLK_v1,AFT-EX-00,True,1
False,8181872640,2,19987829780291838_extended_set1_TEX_DTD_v1,AFT-EX-00,False,50
False,246640640,8,124957914746475460_extended_set2_RSD_v1,AFT-EX-00,True,1
False,230564352,8,97419876646474696_extended_set2_PRT_v1,AFT-EX-00,True,1
False,256499712,8,27144725481246838_extended_set1_TEX_DTD_v1,AFT-EX-00,False,50
False,2390668800,32,91199307848333966_extended_set1_APL_v1,AFT-EX-00,False,50
False,120370688,4,127429842993074930_extended_set1_ACT_40_v1,AFT-EX-00,True,1
False,1159344640,4,105905064022201047_extended_set0_PLT_VIL_v1,AFT-EX-00,True,1
False,724331008,4,77073238128286352_extended_set0_SPT_v1,AFT-EX-00,False,50
False,7192486912,128,14602804690065186_extended_set2_FNG_v1,AFT-EX-00,True,1
False,1991267840,2,100948223530325503_extended_set0_CRS_v1,AFT-EX-00,True,1
False,4241704960,8,101988036830890984_extended_set1_ACT_40_v1,AFT-EX-00,False,50
False,3644540928,8,189505098293194336_extended_set0_TEX_v1,AFT-EX-00,True,1
False,8326843904,32,132961547466237716_extended_set0_PLT_VIL_v1,AFT-EX-00,False,50
False,4170867200,256,74459589821076308_extended_set2_AWA_v1,AFT-EX-00,False,50
False,10246334464,128,49436784643314199_extended_set2_TEX_ALOT_v1,AFT-EX-00,False,50
False,3604573696,16,24839343829491108_extended_set2_FNG_v1,AFT-EX-00,False,50
False,2024334848,64,105182658121502890_extended_set0_BRD_v1,AFT-EX-00,True,1
False,715907584,64,364936318309759619_extended_set2_RSD_v1,AFT-EX-00,True,1
False,1862758400,16,20687916847367743_extended_set1_PNU_v1,AFT-EX-00,False,50
False,5993760256,32,46723489871330061_extended_set1_DOG_v1,AFT-EX-00,False,50
False,708512768,8,16790151442803628_extended_set1_RSICB_v1,AFT-EX-00,False,50
False,6685845504,32,13027307238262125_extended_set1_INS_2_v1,AFT-EX-00,True,1
False,196268544,32,6162687700096923_extended_set0_BRD_v1,AFT-EX-00,False,50
False,1513344000,16,356591000976999684_extended_set2_ACT_410_v1,AFT-EX-00,False,50
False,358013952,4,49119149828314173_extended_set0_CRS_v1,AFT-EX-00,True,1
False,976022528,16,133093741608979963_extended_set1_RSICB_v1,AFT-EX-00,False,50
False,216166912,8,168891008861759998_extended_set0_TEX_v1,AFT-EX-00,True,1
False,351731200,16,4112328672403314_extended_set2_AWA_v1,AFT-EX-00,False,50
False,2161632256,8,80937825023897033_extended_set1_PNU_v1,AFT-EX-00,False,50
False,610395648,32,80391337839940707_extended_set2_FNG_v1,AFT-EX-00,False,50
False,402104832,4,123951230634829106_extended_set0_CRS_v1,AFT-EX-00,False,50
False,596742144,16,165586024208328972_extended_set0_BCT_v1,AFT-EX-00,False,50
False,613027328,2,90279486035334900_extended_set2_FNG_v1,AFT-EX-00,True,1
False,9156443648,128,37583128617715092_extended_set0_BRD_v1,AFT-EX-00,True,1
False,895075840,4,35027679343173428_extended_set2_BTS_v1,AFT-EX-00,True,1
False,120913408,4,30934671791299328_extended_set1_DOG_v1,AFT-EX-00,False,50
False,50509312,8,6432072360129311_extended_set1_RSICB_v1,AFT-EX-00,False,50
False,1198052864,16,1412297172095766_extended_set0_FLW_v1,AFT-EX-00,True,1
False,441859072,8,101671709560400093_extended_set1_MED_LF_v1,AFT-EX-00,True,3
False,6770955776,32,136586398942721834_extended_set0_PLT_VIL_v1,AFT-EX-00,True,1
False,1215838208,4,36877323191702852_extended_set1_PNU_v1,AFT-EX-00,True,1
False,6777457664,32,23385321174247839_extended_set2_AWA_v1,AFT-EX-00,True,1
False,1361897984,4,32018638841864409_extended_set1_MED_LF_v1,AFT-EX-00,True,1
False,1123943936,32,42487447924371572_extended_set1_APL_v1,AFT-EX-00,True,1
False,8686113792,16,161492568851873311_extended_set1_INS_2_v1,AFT-EX-00,True,1
False,293796352,4,449127307035384680_extended_set2_AWA_v1,AFT-EX-00,True,1
False,4835443200,256,31089374905428338_extended_set2_BTS_v1,AFT-EX-00,True,1
False,2040870912,8,54483914756843411_extended_set1_TEX_DTD_v1,AFT-EX-00,True,1
False,1938527232,2,28323831136907034_extended_set1_MED_LF_v1,AFT-EX-00,False,50
False,1157472768,16,155138489355626484_extended_set0_PLT_VIL_v1,AFT-EX-00,True,1
False,8880378880,16,78808526427117624_extended_set0_CRS_v1,AFT-EX-00,False,50
False,3898163712,8,995199034982621_extended_set1_TEX_DTD_v1,AFT-EX-00,True,1
False,3470757376,8,1035000269108842_extended_set2_FNG_v1,AFT-EX-00,False,50
False,1293647872,8,1294931155922392_extended_set0_BRD_v1,AFT-EX-00,True,1
False,4252854272,128,59238992202488958_extended_set1_TEX_DTD_v1,AFT-EX-00,False,50
False,498712064,8,108911527977821963_extended_set0_CRS_v1,AFT-EX-00,False,50
False,238622208,2,571330394785080_extended_set1_ACT_40_v1,AFT-EX-00,False,50
False,3024805888,64,2472653926719208_extended_set0_PLT_VIL_v1,AFT-EX-00,True,1
True,7713774080,16,117150171488839771_extended_set1_APL_v1,AFT-EX-00,False,1
False,400862208,2,57593557818644400_extended_set1_TEX_DTD_v1,AFT-EX-00,True,1
False,3788782592,128,2593550941901256_extended_set1_PLT_NET_v1,AFT-EX-00,True,1
False,7623155712,2,26944698668022936_extended_set2_PRT_v1,AFT-EX-00,True,1
False,1355526656,4,5147317891583048_extended_set2_PRT_v1,AFT-EX-00,True,1
False,1631301632,8,5326679915735764_extended_set2_ACT_410_v1,AFT-EX-00,True,1
False,90617344,8,129145071931104964_extended_set1_PNU_v1,AFT-EX-00,True,1
False,303355392,4,6677108853370815_extended_set2_RSD_v1,AFT-EX-00,False,50
False,157639168,4,34703246392704579_extended_set0_SPT_v1,AFT-EX-00,False,50
False,1480978432,8,4476358126130747_extended_set0_BRD_v1,AFT-EX-00,True,1
False,344538112,8,15580122225460528_extended_set1_APL_v1,AFT-EX-00,True,1
False,1641594880,8,55209999523410923_extended_set2_TEX_ALOT_v1,AFT-EX-00,True,1
False,661306880,4,11029756876956992_extended_set2_ACT_410_v1,AFT-EX-00,True,1
