invalid_loss_value,max_memory_allocated,final_batch_size,experiment,project,linear_probing,curve_length
True,802358272,4,11328587162659965_mini_set2_ACT_410_v1,AFT-MN-02,True,26
False,472201216,16,75089545258050258_mini_set0_PLT_VIL_v1,AFT-MN-02,True,50
False,10444627456,32,90039048921832279_mini_set2_PRT_v1,AFT-MN-02,False,50
False,7944705536,128,17145207602615406_mini_set0_PLK_v1,AFT-MN-02,False,50
False,8630476288,256,82724382471833870_mini_set2_AWA_v1,AFT-MN-02,False,50
False,1186926080,32,166649789891331386_mini_set0_MD_MIX_v1,AFT-MN-02,False,50
False,9311266304,128,59499976506230428_mini_set2_RSD_v1,AFT-MN-02,False,1
False,7760636416,512,13412486390693128_mini_set2_FNG_v1,AFT-MN-02,True,50
False,10398332928,8,402448218305849114_mini_set1_RSICB_v1,AFT-MN-02,False,50
False,9951844864,16,127701381684136652_mini_set0_PLK_v1,AFT-MN-02,False,1
False,2932411392,8,134677195187069956_mini_set1_ACT_40_v1,AFT-MN-02,True,50
False,2904986112,4,4291993394549877_mini_set2_BTS_v1,AFT-MN-02,False,50
False,8457384960,16,118939236622831610_mini_set1_RSICB_v1,AFT-MN-02,False,1
False,628422656,2,132631320892327380_mini_set2_BTS_v1,AFT-MN-02,False,50
False,58104832,4,34193223457189580_mini_set1_APL_v1,AFT-MN-02,False,50
True,5310277632,2,19739281289550013_mini_set1_ACT_40_v1,AFT-MN-02,True,48
False,10203303936,4,153858745856110916_mini_set0_MD_MIX_v1,AFT-MN-02,True,50
False,5376492544,8,3627374111975830_mini_set2_TEX_ALOT_v1,AFT-MN-02,True,50
False,6016308736,16,11871348948773808_mini_set1_RSICB_v1,AFT-MN-02,True,50
False,10363363328,32,69629478829441806_mini_set1_MED_LF_v1,AFT-MN-02,False,50
False,10142895104,16,49574726583598683_mini_set2_PLT_DOC_v1,AFT-MN-02,False,1
False,115437568,4,16443813636880563_mini_set2_BTS_v1,AFT-MN-02,True,50
False,8752191488,4,106004469094306166_mini_set1_INS_2_v1,AFT-MN-02,True,50
False,10363968512,16,14103662665692849_mini_set0_PLT_VIL_v1,AFT-MN-02,False,1
False,8699032576,256,29142311038417365_mini_set1_TEX_DTD_v1,AFT-MN-02,True,50
False,10411850752,64,28575500196238575_mini_set2_INS_v1,AFT-MN-02,False,1
False,2715856384,128,108164591291806447_mini_set1_PLT_NET_v1,AFT-MN-02,False,50
False,7525811200,64,71039164804153462_mini_set1_RSICB_v1,AFT-MN-02,False,50
False,6523603968,256,112267995459033974_mini_set2_FNG_v1,AFT-MN-02,True,50
True,10143496704,8,268683582602883559_mini_set0_SPT_v1,AFT-MN-02,False,1
False,318863872,16,10175609899294998_mini_set1_PLT_NET_v1,AFT-MN-02,True,50
False,9952698368,64,11285799849808428_mini_set2_FNG_v1,AFT-MN-02,False,1
False,445535232,8,77230149271822336_mini_set1_PLT_NET_v1,AFT-MN-02,False,50
False,8491457024,32,15534668391871150_mini_set0_MD_MIX_v1,AFT-MN-02,False,1
False,6786019328,32,99745206967478708_mini_set2_PRT_v1,AFT-MN-02,True,50
False,10217878528,8,74791299616946126_mini_set2_RSD_v1,AFT-MN-02,False,1
False,393948160,16,95186514908686867_mini_set1_PLT_NET_v1,AFT-MN-02,True,50
False,423034368,2,16264414668086065_mini_set2_TEX_ALOT_v1,AFT-MN-02,True,50
False,5137688064,4,30562737256095698_mini_set1_TEX_DTD_v1,AFT-MN-02,False,50
False,8900169728,128,27239345181406601_mini_set2_ACT_410_v1,AFT-MN-02,False,1
False,582392320,16,32392151751731334_mini_set2_MD_6_v1,AFT-MN-02,True,50
False,7566552064,4,11758682723436686_mini_set0_PLT_VIL_v1,AFT-MN-02,False,50
False,10467850240,32,13872765155770291_mini_set0_CRS_v1,AFT-MN-02,False,1
True,9690444800,4,17518405727012549_mini_set0_PLK_v1,AFT-MN-02,False,1
False,5181130240,32,11772797036577074_mini_set0_RESISC_v1,AFT-MN-02,False,50
False,8317116928,4,159448707179369444_mini_set1_ACT_40_v1,AFT-MN-02,True,50
False,3107078656,128,39986366354887189_mini_set0_CRS_v1,AFT-MN-02,False,50
False,10438019072,4,39556588724220070_mini_set2_AWA_v1,AFT-MN-02,False,50
False,10410712064,16,20624496996239436_mini_set2_RSD_v1,AFT-MN-02,False,50
True,7420535808,128,3102775919789755_mini_set2_MD_6_v1,AFT-MN-02,True,26
False,10246040576,32,15187734495419218_mini_set2_MD_6_v1,AFT-MN-02,False,1
False,7445261824,8,492351083910103523_mini_set0_BCT_v1,AFT-MN-02,False,50
False,10342623744,32,60607947650345618_mini_set1_MD_5_BIS_v1,AFT-MN-02,False,1
False,939433472,32,16414447759248879_mini_set2_FNG_v1,AFT-MN-02,False,50
False,1933881856,2,131863205721010374_mini_set2_FNG_v1,AFT-MN-02,False,50
False,10148292608,64,178296490690402157_mini_set1_MED_LF_v1,AFT-MN-02,False,50
False,8756055040,32,103494358779699489_mini_set0_BCT_v1,AFT-MN-02,False,1
False,5610544640,512,124215974655395146_mini_set0_CRS_v1,AFT-MN-02,False,50
False,3528572928,8,13895351349041488_mini_set0_FLW_v1,AFT-MN-02,False,50
False,303772160,16,3200965619486010_mini_set0_PLT_VIL_v1,AFT-MN-02,True,50
False,222863360,2,17355452081130360_mini_set1_TEX_DTD_v1,AFT-MN-02,True,50
False,10373044224,4,1166594633082373_mini_set2_TEX_ALOT_v1,AFT-MN-02,False,1
False,10164227584,16,11106402640108569_mini_set0_PLT_VIL_v1,AFT-MN-02,False,50
False,6048099840,32,17670139756660340_mini_set1_APL_v1,AFT-MN-02,True,50
False,10278229504,32,41889159413106853_mini_set0_TEX_v1,AFT-MN-02,False,50
False,9599649792,64,775664071847002_mini_set1_DOG_v1,AFT-MN-02,True,50
False,8587643392,64,339492683876316333_mini_set0_PLT_VIL_v1,AFT-MN-02,False,50
False,8662309888,64,110114023390468030_mini_set1_TEX_DTD_v1,AFT-MN-02,False,50
False,9937798144,16,19753993894803422_mini_set2_BTS_v1,AFT-MN-02,False,1
False,4581185024,32,116560794460079798_mini_set2_RSD_v1,AFT-MN-02,False,50
True,1356081152,16,142927927831351339_mini_set0_SPT_v1,AFT-MN-02,True,26
False,10082327040,64,60055839434102721_mini_set1_RSICB_v1,AFT-MN-02,False,1
False,10105022976,2,72041075482498275_mini_set1_APL_v1,AFT-MN-02,False,1
False,3265766400,2,94979902188515310_mini_set2_PLT_DOC_v1,AFT-MN-02,True,50
False,7846576128,32,28028360389729455_mini_set0_CRS_v1,AFT-MN-02,False,50
False,2674940416,2,3341909422671589_mini_set1_DOG_v1,AFT-MN-02,True,50
False,9877832192,32,52840801092496065_mini_set0_PLT_VIL_v1,AFT-MN-02,False,50
True,3296337920,32,598260173188843953_mini_set0_FLW_v1,AFT-MN-02,True,26
False,5520941056,16,3196439003082516_mini_set0_TEX_v1,AFT-MN-02,True,50
True,45744128,4,154238387724632649_mini_set1_INS_2_v1,AFT-MN-02,True,26
False,499245056,2,47466055190565450_mini_set1_MED_LF_v1,AFT-MN-02,False,50
False,7406788096,64,13744492034644110_mini_set2_RSD_v1,AFT-MN-02,False,50
False,74146304,4,12007784339607170_mini_set1_ACT_40_v1,AFT-MN-02,True,50
False,8310434304,32,114745148825264667_mini_set1_ACT_40_v1,AFT-MN-02,True,50
False,5585215488,32,17456935883173587_mini_set2_AWA_v1,AFT-MN-02,True,50
False,260043264,2,62133869179808244_mini_set2_PRT_v1,AFT-MN-02,True,50
False,5829579776,16,70973832637466142_mini_set1_ACT_40_v1,AFT-MN-02,False,50
False,9966819328,16,31472363321683178_mini_set1_DOG_v1,AFT-MN-02,False,1
False,8227927040,32,40305413234212821_mini_set1_MED_LF_v1,AFT-MN-02,False,50
False,9186935808,32,15153396664846694_mini_set0_TEX_v1,AFT-MN-02,False,50
False,2148773376,32,16009108637928003_mini_set1_PNU_v1,AFT-MN-02,False,50
False,470946304,8,103182344864352005_mini_set2_AWA_v1,AFT-MN-02,True,50
False,222282752,2,12669205284343890_mini_set0_BCT_v1,AFT-MN-02,True,50
False,7408145408,32,109132771986720224_mini_set1_PLT_NET_v1,AFT-MN-02,True,50
False,519074304,64,17715160219528810_mini_set0_TEX_v1,AFT-MN-02,True,50
False,10210114048,16,10638374234738108_mini_set0_TEX_v1,AFT-MN-02,False,1
False,9286319616,2,103171730403126134_mini_set1_INS_2_v1,AFT-MN-02,False,1
True,1897839616,8,272018387014026269_mini_set0_BRD_v1,AFT-MN-02,True,26
False,8526148096,256,329604885783891232_mini_set1_MED_LF_v1,AFT-MN-02,False,50
False,1079451136,8,270228610679060560_mini_set2_AWA_v1,AFT-MN-02,True,50
False,10121982976,16,28552173176735252_mini_set2_FNG_v1,AFT-MN-02,False,1
False,128960000,8,49270988101737730_mini_set0_CRS_v1,AFT-MN-02,True,50
True,10045197312,32,113404734307621383_mini_set2_PLT_DOC_v1,AFT-MN-02,False,1
False,3036145664,8,57355039030675036_mini_set0_MD_MIX_v1,AFT-MN-02,True,50
False,3448262144,256,286821542961974067_mini_set1_APL_v1,AFT-MN-02,False,50
False,718183936,16,109669501659730939_mini_set2_FNG_v1,AFT-MN-02,True,50
False,4718944768,8,2715691647111629_mini_set0_CRS_v1,AFT-MN-02,False,50
False,826219008,4,128868679890205617_mini_set2_RSD_v1,AFT-MN-02,False,50
False,7042131456,2,17164299638283499_mini_set1_APL_v1,AFT-MN-02,False,50
False,9289460736,128,116800874265667409_mini_set2_RSD_v1,AFT-MN-02,False,1
False,10244322816,2,158250954214265038_mini_set1_DOG_v1,AFT-MN-02,False,1
False,8699717632,256,29439066425131742_mini_set0_SPT_v1,AFT-MN-02,False,50
False,596758528,16,14023602052438452_mini_set1_MED_LF_v1,AFT-MN-02,True,50
False,10077675520,2,31537531438450551_mini_set2_PRT_v1,AFT-MN-02,False,1
False,10272024576,16,6006146315299718_mini_set2_BTS_v1,AFT-MN-02,False,50
False,1247461888,2,164300694164752914_mini_set2_INS_v1,AFT-MN-02,False,50
False,10020315648,16,109629379408963155_mini_set2_RSD_v1,AFT-MN-02,False,50
False,10421355520,2,51047638903020748_mini_set2_BTS_v1,AFT-MN-02,False,1
False,10044766720,4,147245446407010565_mini_set0_SPT_v1,AFT-MN-02,False,1
False,1937201152,256,27051978222283172_mini_set0_PLT_VIL_v1,AFT-MN-02,True,50
False,10201695232,8,181328165003197669_mini_set0_BCT_v1,AFT-MN-02,False,1
False,1485406720,4,30528926535125523_mini_set0_RESISC_v1,AFT-MN-02,False,50
False,8749034496,4,181921472468083352_mini_set2_FNG_v1,AFT-MN-02,False,50
False,9422704640,4,140966101875412456_mini_set1_ACT_40_v1,AFT-MN-02,False,1
False,162567168,8,328964297478531574_mini_set2_PRT_v1,AFT-MN-02,False,50
False,1404561408,8,11706750471316235_mini_set1_ACT_40_v1,AFT-MN-02,True,50
False,9688266752,8,161665158689425168_mini_set0_BRD_v1,AFT-MN-02,False,1
False,1328427008,32,30486609333432639_mini_set2_RSD_v1,AFT-MN-02,True,50
False,10258949632,16,30417098713103446_mini_set0_CRS_v1,AFT-MN-02,False,50
True,340113408,4,75120275698316553_mini_set1_PNU_v1,AFT-MN-02,True,26
False,3484290048,128,60779680377164473_mini_set2_RSD_v1,AFT-MN-02,True,50
False,10293532160,4,13904088967908353_mini_set2_ACT_410_v1,AFT-MN-02,False,1
False,10007828480,2,96666495712690446_mini_set2_MD_6_v1,AFT-MN-02,True,50
False,10392863232,32,322128639489064603_mini_set0_RESISC_v1,AFT-MN-02,False,50
False,10204645888,128,17108380449732164_mini_set2_AWA_v1,AFT-MN-02,False,50
False,10212493312,32,146247079901774610_mini_set2_FNG_v1,AFT-MN-02,False,50
False,2649246720,64,13723074977951962_mini_set1_PLT_NET_v1,AFT-MN-02,True,50
False,8442195968,64,361546907286246548_mini_set1_PNU_v1,AFT-MN-02,False,1
False,10053765632,8,3615853530716974_mini_set1_MED_LF_v1,AFT-MN-02,False,50
False,5644078080,4,29298015643410128_mini_set1_RSICB_v1,AFT-MN-02,False,50
False,10384296960,8,11096401524879237_mini_set0_BCT_v1,AFT-MN-02,False,1
False,2484609536,8,175230427576677682_mini_set1_RSICB_v1,AFT-MN-02,False,50
False,3396926464,512,102440144513217581_mini_set2_RSD_v1,AFT-MN-02,True,50
False,10398066688,8,28139405209281191_mini_set0_BCT_v1,AFT-MN-02,False,1
False,6242896896,8,31817334689104252_mini_set1_TEX_DTD_v1,AFT-MN-02,True,50
False,2482860032,4,1033876142661207_mini_set2_FNG_v1,AFT-MN-02,False,50
False,8215347712,2,52749086077907191_mini_set1_ACT_40_v1,AFT-MN-02,False,50
False,2489166336,16,163500553891742460_mini_set2_TEX_ALOT_v1,AFT-MN-02,False,50
False,10375221760,8,342796973581841307_mini_set0_PLT_VIL_v1,AFT-MN-02,False,50
False,1122201600,32,30722937974032130_mini_set1_TEX_DTD_v1,AFT-MN-02,False,50
False,10115967488,8,129127811107456937_mini_set1_PLT_NET_v1,AFT-MN-02,False,1
False,2109691392,128,33481853926966272_mini_set1_RSICB_v1,AFT-MN-02,False,50
False,4057452032,64,14958340346378638_mini_set1_DOG_v1,AFT-MN-02,True,50
False,517155328,8,109051624722396064_mini_set1_PLT_NET_v1,AFT-MN-02,True,50
False,10236412416,2,119870637601263036_mini_set2_RSD_v1,AFT-MN-02,False,50
False,8897976832,8,24997311875342150_mini_set2_PLT_DOC_v1,AFT-MN-02,False,1
False,1018293760,128,16999991331009150_mini_set1_ACT_40_v1,AFT-MN-02,True,50
False,10027933184,16,13246504837220497_mini_set2_BTS_v1,AFT-MN-02,False,50
False,6338719744,256,10857900254493506_mini_set1_APL_v1,AFT-MN-02,True,50
False,10140100608,512,70976073926058856_mini_set2_RSD_v1,AFT-MN-02,False,50
False,4534983680,128,40741885710023340_mini_set1_RSICB_v1,AFT-MN-02,True,50
False,6980227072,16,13635977320725415_mini_set1_PNU_v1,AFT-MN-02,True,50
False,10409379840,16,15069086041474577_mini_set2_TEX_ALOT_v1,AFT-MN-02,False,1
False,9906665472,128,27176405793400058_mini_set0_BCT_v1,AFT-MN-02,False,1
True,6448737792,4,102760694842822185_mini_set0_BCT_v1,AFT-MN-02,False,1
False,2350794752,64,10687808780603921_mini_set2_INS_v1,AFT-MN-02,True,50
False,780405760,32,107024576818918850_mini_set1_TEX_DTD_v1,AFT-MN-02,True,50
False,953024000,2,49752739768307580_mini_set2_FNG_v1,AFT-MN-02,False,50
False,9974728192,4,94914607487935173_mini_set2_AWA_v1,AFT-MN-02,False,50
False,4862272512,8,1524735876747911_mini_set0_PLT_VIL_v1,AFT-MN-02,False,50
False,9880821248,16,1504630289588176_mini_set1_TEX_DTD_v1,AFT-MN-02,False,50
False,6436482048,2,15394133020117878_mini_set0_PLK_v1,AFT-MN-02,True,50
False,10152584704,64,127268710107342116_mini_set1_MD_5_BIS_v1,AFT-MN-02,False,1
False,10238273536,32,13599001812635312_mini_set1_TEX_DTD_v1,AFT-MN-02,False,50
False,1693192192,32,29082454924101596_mini_set2_BTS_v1,AFT-MN-02,True,50
True,918396928,8,118470989882091929_mini_set1_PNU_v1,AFT-MN-02,True,29
False,10398735872,128,137849832174516620_mini_set2_FNG_v1,AFT-MN-02,False,50
False,2488722944,16,169015481023353558_mini_set2_FNG_v1,AFT-MN-02,True,50
False,7365936640,2,11692303715103121_mini_set2_FNG_v1,AFT-MN-02,False,50
False,1537718784,256,10663901558441043_mini_set1_RSICB_v1,AFT-MN-02,False,50
False,10036702208,16,31514697002497997_mini_set1_PNU_v1,AFT-MN-02,False,50
True,2199535616,8,4651032050721113_mini_set0_CRS_v1,AFT-MN-02,True,26
True,668190208,8,226831198232146199_mini_set1_INS_2_v1,AFT-MN-02,True,26
False,9937190912,4,115305407099221234_mini_set0_CRS_v1,AFT-MN-02,False,1
False,10380698112,8,10907205333775638_mini_set2_AWA_v1,AFT-MN-02,False,50
False,7425510912,16,11089458777400297_mini_set1_PNU_v1,AFT-MN-02,True,50
False,3735927296,8,11583752211166505_mini_set1_APL_v1,AFT-MN-02,True,50
False,2955461632,2,32713057267433659_mini_set0_TEX_v1,AFT-MN-02,False,50
True,96872448,2,1975665776334805_mini_set2_ACT_410_v1,AFT-MN-02,True,26
False,10318231552,8,5352025244425016_mini_set0_RESISC_v1,AFT-MN-02,False,50
False,10353496064,4,135643809102559746_mini_set1_APL_v1,AFT-MN-02,False,50
False,853401088,16,34239965008067862_mini_set2_AWA_v1,AFT-MN-02,False,50
False,57534976,2,12893853339530605_mini_set1_APL_v1,AFT-MN-02,False,50
False,1393352192,64,135641387276961328_mini_set2_FNG_v1,AFT-MN-02,True,50
False,9800180224,32,107919033793482994_mini_set2_BTS_v1,AFT-MN-02,False,50
False,10292890112,4,10754363492451529_mini_set1_TEX_DTD_v1,AFT-MN-02,False,1
False,9307316736,16,13898446310302303_mini_set2_ACT_410_v1,AFT-MN-02,False,1
False,34825728,4,116255581964882499_mini_set2_RSD_v1,AFT-MN-02,False,50
False,10435879424,4,3031749531873026_mini_set1_APL_v1,AFT-MN-02,False,1
False,10037344768,4,491571036491437085_mini_set0_BRD_v1,AFT-MN-02,False,1
False,4687234560,128,21390852811344726_mini_set1_INS_2_v1,AFT-MN-02,False,50
False,10414169088,8,104056845967132718_mini_set2_RSD_v1,AFT-MN-02,False,50
False,5868619264,8,4160929353850732_mini_set2_RSD_v1,AFT-MN-02,False,50
False,3638689280,256,52914576906022605_mini_set2_FNG_v1,AFT-MN-02,False,50
True,3473058816,2,30696022291231099_mini_set1_DOG_v1,AFT-MN-02,False,1
False,2986594816,8,11583016565220634_mini_set2_PRT_v1,AFT-MN-02,False,50
False,9788963328,32,31124525104636354_mini_set2_INS_v1,AFT-MN-02,False,1
False,243577856,2,471332513859555727_mini_set2_TEX_ALOT_v1,AFT-MN-02,False,50
False,10367992320,2,30809870521321424_mini_set0_TEX_v1,AFT-MN-02,False,50
False,7945012736,8,174477567561826991_mini_set1_TEX_DTD_v1,AFT-MN-02,False,50
False,2706373632,4,8262334920507626_mini_set2_RSD_v1,AFT-MN-02,False,50
False,3428214784,256,3033400958669048_mini_set2_MD_6_v1,AFT-MN-02,True,50
False,10238621696,8,39961917843190699_mini_set2_TEX_ALOT_v1,AFT-MN-02,False,1
False,10128458240,256,31237791649960750_mini_set0_TEX_v1,AFT-MN-02,False,1
False,3492772864,2,109844730212273892_mini_set2_AWA_v1,AFT-MN-02,False,50
False,9891781632,4,138998830981307658_mini_set2_TEX_ALOT_v1,AFT-MN-02,False,1
False,9582800384,16,152688646685062582_mini_set1_TEX_DTD_v1,AFT-MN-02,False,1
False,10105166336,2,119828124409769969_mini_set2_BTS_v1,AFT-MN-02,False,1
False,216656896,8,136453213273654931_mini_set2_PLT_DOC_v1,AFT-MN-02,True,50
False,10350672896,4,47827136271292762_mini_set2_RSD_v1,AFT-MN-02,False,1
False,2986637824,8,411254849027931322_mini_set0_CRS_v1,AFT-MN-02,False,50
False,7527117824,64,3957525458546824_mini_set1_ACT_40_v1,AFT-MN-02,False,50
False,10217650688,4,11765550621976414_mini_set2_TEX_ALOT_v1,AFT-MN-02,False,1
False,299121152,32,67931691180549345_mini_set0_SPT_v1,AFT-MN-02,False,50
True,10191523840,8,75003411181426265_mini_set0_BRD_v1,AFT-MN-02,False,1
False,259178496,4,27323989569085089_mini_set1_ACT_40_v1,AFT-MN-02,False,50
False,3677815296,16,31517710997296362_mini_set1_DOG_v1,AFT-MN-02,False,50
False,10058372096,32,89579444719703073_mini_set1_RSICB_v1,AFT-MN-02,False,1
False,862445056,2,31601559459385009_mini_set2_INS_v1,AFT-MN-02,True,50
False,9980725248,2,13008303780740190_mini_set0_BCT_v1,AFT-MN-02,False,50
False,492610048,4,29159537888027918_mini_set2_PLT_DOC_v1,AFT-MN-02,True,50
False,6414989824,16,17183812038336403_mini_set2_PRT_v1,AFT-MN-02,False,50
False,7947040256,32,102846269840173883_mini_set2_FNG_v1,AFT-MN-02,False,50
False,8114304000,8,101449176740089726_mini_set1_DOG_v1,AFT-MN-02,True,50
False,10322980352,2,17086486810609233_mini_set1_ACT_40_v1,AFT-MN-02,False,50
False,2648472064,2,36790389567105157_mini_set1_PLT_NET_v1,AFT-MN-02,True,50
False,6781107712,32,117519848259593156_mini_set2_RSD_v1,AFT-MN-02,False,50
False,541257728,16,94577660884980547_mini_set0_SPT_v1,AFT-MN-02,True,50
False,23319040,2,15389889816552121_mini_set1_ACT_40_v1,AFT-MN-02,True,50
False,8673957888,128,29763543867160425_mini_set1_ACT_40_v1,AFT-MN-02,False,50
False,2570796032,4,18004299326341437_mini_set1_MD_5_BIS_v1,AFT-MN-02,False,50
False,230665728,8,2526139673492782_mini_set2_RSD_v1,AFT-MN-03,False,50
True,9128464896,4,236291891989062729_mini_set0_TEX_v1,AFT-MN-03,True,1
False,8646472704,64,17908146740906904_mini_set2_INS_v1,AFT-MN-03,False,50
False,10455909376,32,261848000690794204_mini_set2_RSD_v1,AFT-MN-03,False,50
False,9768655360,32,30196383741029569_mini_set1_APL_v1,AFT-MN-03,False,50
False,7510116352,32,119224282843469114_mini_set0_RESISC_v1,AFT-MN-03,False,50
False,775237632,64,34362021375475732_mini_set0_BCT_v1,AFT-MN-03,False,50
False,10220791808,8,101872690205721451_mini_set2_PLT_DOC_v1,AFT-MN-03,False,1
False,4953251328,16,22634533457183815_mini_set2_RSD_v1,AFT-MN-03,False,50
False,10205614080,8,38004385135831696_mini_set2_MD_6_v1,AFT-MN-03,False,1
False,8424401408,32,103176711456465735_mini_set1_ACT_40_v1,AFT-MN-03,False,50
False,4327698432,8,183431930721202534_mini_set2_TEX_ALOT_v1,AFT-MN-03,True,50
False,8763102720,128,240725188153256216_mini_set1_TEX_DTD_v1,AFT-MN-03,False,50
True,10441566720,16,28043781445900349_mini_set2_PLT_DOC_v1,AFT-MN-03,False,1
False,182764544,2,129918318537415104_mini_set0_PLK_v1,AFT-MN-03,True,50
False,10343867392,8,214009442117951068_mini_set2_AWA_v1,AFT-MN-03,False,1
False,7274837504,64,2981589160388033_mini_set0_MD_MIX_v1,AFT-MN-03,False,50
False,6767549440,32,43211914344484406_mini_set1_INS_2_v1,AFT-MN-03,False,50
False,10026640384,2,5715577120258703_mini_set0_TEX_v1,AFT-MN-03,False,1
False,3695332864,64,95391259219125784_mini_set0_BCT_v1,AFT-MN-03,False,50
False,2050433536,128,81932022934566799_mini_set2_AWA_v1,AFT-MN-03,False,50
False,10386818560,16,36182013420947106_mini_set0_TEX_v1,AFT-MN-03,False,1
False,74721280,2,20997306525081493_mini_set0_CRS_v1,AFT-MN-03,False,50
False,3679483904,16,25615690253891971_mini_set2_TEX_ALOT_v1,AFT-MN-03,False,50
False,9995242496,2,28016425600759387_mini_set2_BTS_v1,AFT-MN-03,False,50
True,9124196864,32,203730412170938103_mini_set2_AWA_v1,AFT-MN-03,True,46
False,3564226048,8,22439571451003643_mini_set0_RESISC_v1,AFT-MN-03,True,50
False,230618112,8,12501880899350278_mini_set2_PLT_DOC_v1,AFT-MN-03,False,50
False,6074737152,2,185107406439289338_mini_set0_SPT_v1,AFT-MN-03,True,50
True,8020828672,16,20194542679344451_mini_set1_INS_2_v1,AFT-MN-03,True,1
True,6315537920,4,8970398909931117_mini_set0_BRD_v1,AFT-MN-03,False,1
True,946150400,2,90177037991708275_mini_set0_TEX_v1,AFT-MN-03,True,26
False,2801031168,512,6758230528747889_mini_set0_BRD_v1,AFT-MN-03,True,50
False,6275125248,256,21154537619373345_mini_set1_MED_LF_v1,AFT-MN-03,True,50
False,6941738496,256,1063099469208488_mini_set2_BTS_v1,AFT-MN-03,False,50
False,636569088,16,58896021638367367_mini_set0_TEX_v1,AFT-MN-03,True,50
False,2320885248,32,179842968476963414_mini_set1_TEX_DTD_v1,AFT-MN-03,False,50
False,445302784,8,83135191999284346_mini_set2_RSD_v1,AFT-MN-03,True,50
False,1973203968,64,12047860241618086_mini_set0_MD_MIX_v1,AFT-MN-03,False,50
False,805086208,8,11196236486998876_mini_set1_RSICB_v1,AFT-MN-03,False,50
False,10444937216,4,24132809142931311_mini_set0_PLK_v1,AFT-MN-03,False,50
False,7064431616,64,22217151261234862_mini_set0_FLW_v1,AFT-MN-03,False,50
False,3104444928,4,108018055802113220_mini_set1_RSICB_v1,AFT-MN-03,False,50
False,6786057728,32,123819666320884418_mini_set2_PRT_v1,AFT-MN-03,False,50
False,10333989376,16,3003749983215316_mini_set0_MD_MIX_v1,AFT-MN-03,False,1
True,6962669568,8,1111216266779351_mini_set1_ACT_40_v1,AFT-MN-03,True,26
False,10103662080,32,1818856347212283_mini_set2_PRT_v1,AFT-MN-03,False,1
False,5126752256,4,38395176110629041_mini_set2_PLT_DOC_v1,AFT-MN-03,False,50
False,9239278592,32,116920491136641986_mini_set1_INS_2_v1,AFT-MN-03,False,1
False,9912129024,4,20117515544132902_mini_set2_RSD_v1,AFT-MN-03,False,50
False,10439007232,16,326389661121402640_mini_set1_APL_v1,AFT-MN-03,False,1
False,10311511552,8,42987720275454066_mini_set0_PLK_v1,AFT-MN-03,False,50
False,10116856320,16,11952654951954936_mini_set2_AWA_v1,AFT-MN-03,False,1
False,2935619584,2,27847517271614154_mini_set2_RSD_v1,AFT-MN-03,True,50
False,2756724224,64,53548960890115001_mini_set0_BCT_v1,AFT-MN-03,True,50
False,600149504,2,18108598547856079_mini_set2_BTS_v1,AFT-MN-03,True,50
False,10327412736,4,4339895375494788_mini_set2_FNG_v1,AFT-MN-03,False,50
False,174450688,4,22847423829916196_mini_set0_CRS_v1,AFT-MN-03,False,50
False,6792375296,32,34411027547486870_mini_set0_MD_MIX_v1,AFT-MN-03,False,50
False,6581730304,128,62184629948032867_mini_set2_FNG_v1,AFT-MN-03,False,50
False,7785155072,128,228690907894346126_mini_set2_RSD_v1,AFT-MN-03,True,50
False,1315406336,128,301850171151060_mini_set2_BTS_v1,AFT-MN-03,True,50
True,2872402944,8,20854568939031005_mini_set0_FLW_v1,AFT-MN-03,True,26
False,4067737600,128,121725833647104282_mini_set2_PRT_v1,AFT-MN-03,True,50
False,10412428800,32,7657617184982131_mini_set0_PLT_VIL_v1,AFT-MN-03,False,50
False,10141384704,32,7642958542369127_mini_set2_FNG_v1,AFT-MN-03,False,1
False,9923921920,4,27838675685096724_mini_set2_TEX_ALOT_v1,AFT-MN-03,False,1
False,9970384384,2,24551018946502229_mini_set0_SPT_v1,AFT-MN-03,False,1
False,5127492608,4,106379487358175324_mini_set2_AWA_v1,AFT-MN-03,True,50
False,1679190528,32,24574473899435456_mini_set0_RESISC_v1,AFT-MN-03,True,50
False,7522118656,512,3426333335470024_mini_set0_PLK_v1,AFT-MN-03,True,50
False,7042966016,32,63529844972168043_mini_set2_FNG_v1,AFT-MN-03,False,50
False,202928128,4,118898345919668798_mini_set0_MD_MIX_v1,AFT-MN-03,True,50
False,10323189248,2,42182170910013027_mini_set1_DOG_v1,AFT-MN-03,False,1
False,3064670208,2,239347730927812410_mini_set2_PRT_v1,AFT-MN-03,True,50
False,10402068992,128,18735778149821942_mini_set0_FLW_v1,AFT-MN-03,False,50
False,10311916544,16,2605573436813384_mini_set2_ACT_410_v1,AFT-MN-03,False,50
False,10181785088,32,119921095294763648_mini_set1_RSICB_v1,AFT-MN-03,False,50
False,3468582912,4,39365786102379932_mini_set0_SPT_v1,AFT-MN-03,False,50
True,10203694080,16,3841135884070611_mini_set0_RESISC_v1,AFT-MN-03,False,1
True,1256636928,2,34977952821876625_mini_set2_AWA_v1,AFT-MN-03,True,26
True,192946688,4,66543906159740973_mini_set2_BTS_v1,AFT-MN-03,True,26
False,6848212992,8,66467473438371232_mini_set2_BTS_v1,AFT-MN-03,True,50
False,3905673728,4,6256350224665977_mini_set2_AWA_v1,AFT-MN-03,False,50
