output_state,experiment,diagnosis
ok,14122114230250060_mini_set2_MD_6_v1,success
ok,169239286468032366_mini_set2_RSD_v1,success
ok,355289766284508473_mini_set2_PLT_DOC_v1,success
ok,16926442473622021_mini_set0_MD_MIX_v1,success
ok,16871177560416162_mini_set2_MD_6_v1,success
ok,169221229775419529_mini_set0_FLW_v1,success
xx,15524194571976775_mini_set2_PLT_DOC_v1,AMP
ok,23504896853204648_mini_set1_MD_5_BIS_v1,success
xx,23569416078884755_mini_set1_APL_v1,AMP
ok,35689677822866772_mini_set2_RSD_v1,success
ok,1629916007051191_mini_set0_TEX_v1,success
ok,15659052105707394_mini_set2_AWA_v1,success
xx,1566046483785853_mini_set0_BCT_v1,AMP
xx,15666246075123346_mini_set2_PRT_v1,OOM
ok,15674402066139322_mini_set1_RSICB_v1,success
ok,157872048594724723_mini_set0_CRS_v1,success
ok,159364274282424410_mini_set2_AWA_v1,success
ok,15987039978757_mini_set1_DOG_v1,success
ok,170741905178268813_mini_set0_MD_MIX_v1,success
ok,17070563712036416_mini_set0_BCT_v1,success
ok,160424027623638498_mini_set2_FNG_v1,success
xx,1708487934320863_mini_set2_MD_6_v1,OOM
ok,171415332455054944_mini_set2_PLT_DOC_v1,success
ok,1606383784969135_mini_set2_RSD_v1,success
xx,236508034341118715_mini_set2_AWA_v1,AMP
ok,17120887145208636_mini_set2_ACT_410_v1,success
xx,237083791416281926_mini_set0_FLW_v1,NoCUDA
ok,16147918803464686_mini_set0_MD_MIX_v1,success
xx,237333390290134362_mini_set0_BRD_v1,NoCUDA
ok,16239627198250335_mini_set1_ACT_40_v1,success
ok,16312968935478378_mini_set2_AWA_v1,success
xx,23859051272974937_mini_set0_MD_MIX_v1,AMP
ok,142605860389297731_mini_set0_RESISC_v1,success
xx,238967628573270337_mini_set1_PLT_NET_v1,diverged
ok,142721310427091882_mini_set2_AWA_v1,success
ok,23939486544103803_mini_set0_FLW_v1,success
xx,20360539484627429_mini_set2_PRT_v1,success
ok,203730412170938103_mini_set2_AWA_v1,success
ok,152296076760279880_mini_set0_TEX_v1,success
ok,3603374640611910_mini_set0_RESISC_v1,success
ok,152696977461853848_mini_set1_DOG_v1,success
ok,171871418228995798_mini_set1_ACT_40_v1,success
xx,16350593926702264_mini_set1_APL_v1,batch_size>dataset_size
ok,16407248493775176_mini_set0_BCT_v1,success
ok,3606359193542996_mini_set1_PNU_v1,success
ok,142725811058838510_mini_set0_SPT_v1,success
ok,16489077423486069_mini_set2_ACT_410_v1,success
ok,1548656249016986_mini_set0_MD_MIX_v1,success
xx,14357765619645726_mini_set0_TEX_v1,OOM
xx,362540382077082240_mini_set1_MED_LF_v1,OOM
ok,20497917974300658_mini_set0_TEX_v1,success
xx,14359703826696523_mini_set0_PLT_VIL_v1,OOM
xx,3652566948871511_mini_set1_PLT_NET_v1,AMP
ok,172649658944005139_mini_set2_PLT_DOC_v1,success
xx,173724738606858415_mini_set2_PLT_DOC_v1,cuDNN_error
xx,173906117368810177_mini_set2_BTS_v1,AMP
ok,16498214389138500_mini_set0_PLT_VIL_v1,success
ok,171901472927082032_mini_set2_PRT_v1,success
ok,1508125814205816_mini_set2_INS_v1,success
ok,150821921593037043_mini_set0_FLW_v1,success
ok,367912040997549953_mini_set2_ACT_410_v1,success
ok,14364727456537482_mini_set0_FLW_v1,success
ok,16524027711225295_mini_set2_MD_6_v1,success
ok,205118294030837675_mini_set2_MD_6_v1,success
ok,17448920798249548_mini_set1_TEX_DTD_v1,success
xx,17616312637634727_mini_set0_FLW_v1,OOM
xx,15101005408904031_mini_set2_MD_6_v1,OOM
xx,1734003034025697_mini_set2_AWA_v1,diverged
ok,17472878629206045_mini_set0_FLW_v1,success
ok,205395853753248126_mini_set0_PLT_VIL_v1,success
xx,205976020123864339_mini_set0_PLK_v1,OOM
xx,2069741587273769_mini_set1_MD_5_BIS_v1,diverged
ok,20854568939031005_mini_set0_FLW_v1,success
ok,143706995480710263_mini_set2_AWA_v1,success
ok,152960898232441286_mini_set0_FLW_v1,success
xx,15317242605328283_mini_set1_APL_v1,batch_size>dataset_size
xx,153467382395231390_mini_set0_FLW_v1,OOM
ok,154063117058543195_mini_set0_CRS_v1,success
xx,3696695199473377_mini_set2_RSD_v1,OOM
ok,369681629593481473_mini_set1_MED_LF_v1,success
ok,369761653915605518_mini_set2_RSD_v1,success
xx,23949249054561484_mini_set1_PNU_v1,batch_size>dataset_size
ok,15550448897064515_mini_set0_PLT_VIL_v1,success
ok,239998081220304802_mini_set0_RESISC_v1,success
ok,240114833856863159_mini_set2_INS_v1,success
ok,24045350208030377_mini_set0_RESISC_v1,success
xx,17814134417267429_mini_set0_SPT_v1,diverged
xx,177917079485299030_mini_set1_INS_2_v1,OOM
ok,16389539536698424_mini_set2_BTS_v1,success
ok,14373092063463025_mini_set2_PLT_DOC_v1,success
ok,24099283446117918_mini_set0_PLT_VIL_v1,success
xx,143791691789813701_mini_set0_MD_MIX_v1,AMP
ok,14590636722190074_mini_set0_PLT_VIL_v1,success
ok,37141276630978882_mini_set0_BCT_v1,success
ok,155811328484920133_mini_set1_RSICB_v1,success
xx,155561707327259695_mini_set1_DOG_v1,OOM
ok,20939340156339887_mini_set0_TEX_v1,success
ok,15611605422162142_mini_set1_PNU_v1,success
ok,209437284574512182_mini_set1_RSICB_v1,success
ok,175612268844090557_mini_set0_MD_MIX_v1,success
xx,20686222392560626_mini_set1_RSICB_v1,OOM
ok,17568266038513051_mini_set1_PNU_v1,success
ok,37206451381390414_mini_set2_INS_v1,success
xx,15162116655744322_mini_set1_MED_LF_v1,success
ok,146552106178457578_mini_set0_MD_MIX_v1,success
ok,20937590042725842_mini_set0_BRD_v1,success
ok,156204144008692448_mini_set0_CRS_v1,success
xx,157878913954223731_mini_set0_MD_MIX_v1,OOM
ok,24161395732694480_mini_set2_INS_v1,success
ok,15814029891064393_mini_set1_RSICB_v1,success
ok,17864669932769057_mini_set1_PNU_v1,success
xx,152072653063825898_mini_set1_PNU_v1,OOM
ok,153723293416478556_mini_set1_ACT_40_v1,success
ok,17934725208353354_mini_set1_RSICB_v1,success
ok,179858613752867836_mini_set2_PRT_v1,success
ok,2102910605272233_mini_set2_BTS_v1,success
ok,17926488887422342_mini_set0_SPT_v1,success
ok,21074561589072319_mini_set2_ACT_410_v1,success
ok,1653394480914151_mini_set0_TEX_v1,success
ok,16502455096506925_mini_set0_BRD_v1,success
ok,210472551559510881_mini_set2_MD_6_v1,success
xx,15687362773226064_mini_set1_PNU_v1,success
xx,156896792206006417_mini_set2_TEX_ALOT_v1,NoCUDA
xx,157107091606167271_mini_set1_APL_v1,NoCUDA
ok,16053339312180960_mini_set1_RSICB_v1,success
xx,15818872249164717_mini_set0_FLW_v1,AMP
ok,1582670416477284_mini_set1_PLT_NET_v1,success
ok,15941422329678078_mini_set2_BTS_v1,success
ok,243303701210988980_mini_set1_MED_LF_v1,success
ok,24354194618770434_mini_set2_BTS_v1,success
xx,24349623416980191_mini_set1_DOG_v1,AMP
ok,159862678747779456_mini_set0_RESISC_v1,success
ok,160028466895012478_mini_set1_PNU_v1,success
xx,160507370160193959_mini_set1_APL_v1,OOM
ok,16099324039664604_mini_set2_AWA_v1,success
ok,3728503649616667_mini_set0_TEX_v1,success
ok,37317994179255220_mini_set2_PLT_DOC_v1,success
ok,15452255355295084_mini_set0_FLW_v1,success
ok,179268570691096163_mini_set2_BTS_v1,success
ok,243928345872006036_mini_set0_PLK_v1,success
ok,165676037644065020_mini_set1_RSICB_v1,success
xx,15539091183136621_mini_set1_RSICB_v1,OOM
ok,243658040552136604_mini_set0_MD_MIX_v1,success
ok,15552504607755046_mini_set0_TEX_v1,success
xx,2451655577549069_mini_set2_PLT_DOC_v1,AMP
ok,1611803137432435_mini_set0_BCT_v1,success
ok,16263116452956339_mini_set1_APL_v1,success
ok,166535468134518988_mini_set0_FLW_v1,success
ok,16328600478524484_mini_set0_SPT_v1,success
xx,15802150563451293_mini_set0_BRD_v1,AMP
ok,16412231697567650_mini_set2_AWA_v1,success
ok,210609225662973203_mini_set0_CRS_v1,success
xx,16423185713848489_mini_set2_TEX_ALOT_v1,AMP
xx,211827629332187319_mini_set2_FNG_v1,diverged
ok,211879415954793292_mini_set2_RSD_v1,success
ok,16264414668086065_mini_set2_TEX_ALOT_v1,success
ok,161665158689425168_mini_set0_BRD_v1,success
ok,21154537619373345_mini_set1_MED_LF_v1,success
ok,16642287275034171_mini_set2_FNG_v1,success
ok,211742085028738102_mini_set2_RSD_v1,success
ok,21194040078969472_mini_set2_ACT_410_v1,success
ok,18030222551635562_mini_set2_INS_v1,success
ok,37392783951255685_mini_set1_TEX_DTD_v1,success
xx,16694405913291063_mini_set0_BCT_v1,OOM
ok,15843565822698942_mini_set0_MD_MIX_v1,success
ok,212867425884657001_mini_set0_PLK_v1,success
xx,16817105361443091_mini_set0_TEX_v1,AMP
xx,21349313664053951_mini_set0_TEX_v1,OOM
ok,213768802436269472_mini_set2_TEX_ALOT_v1,success
ok,24653334476272227_mini_set0_PLK_v1,success
ok,1555968593054469_mini_set2_MD_6_v1,success
ok,2466475292485129_mini_set1_DOG_v1,success
xx,168609760539339958_mini_set1_MD_5_BIS_v1,OOM
ok,16974681558217424_mini_set1_ACT_40_v1,success
ok,214009442117951068_mini_set2_AWA_v1,success
ok,215460398423527201_mini_set2_BTS_v1,success
ok,215969800018364503_mini_set2_ACT_410_v1,success
xx,21670509124900853_mini_set1_PNU_v1,OOM
xx,16998496706055807_mini_set0_RESISC_v1,NoCUDA
xx,16998788283909917_mini_set0_MD_MIX_v1,NoCUDA
ok,148160485998691158_mini_set1_TEX_DTD_v1,success
xx,17015069602688161_mini_set2_AWA_v1,NoCUDA
xx,170424927175695217_mini_set0_SPT_v1,NoCUDA
ok,170510933776198441_mini_set1_DOG_v1,success
ok,14880283259690479_mini_set0_CRS_v1,success
ok,37501909207582702_mini_set1_INS_2_v1,success
ok,22116821085194139_mini_set0_CRS_v1,success
ok,149412406285341714_mini_set0_BCT_v1,success
xx,14993862356053981_mini_set2_PLT_DOC_v1,diverged
xx,149185508388107435_mini_set1_PNU_v1,OOM
ok,213542292848405509_mini_set0_SPT_v1,success
ok,150967085155322065_mini_set2_FNG_v1,success
ok,151208074793807703_mini_set0_TEX_v1,success
ok,15232373712469920_mini_set0_CRS_v1,success
xx,24900793613706705_mini_set2_BTS_v1,diverged
ok,17130175245367351_mini_set0_MD_MIX_v1,success
ok,37521129176793848_mini_set2_AWA_v1,success
xx,15486247116807765_mini_set2_RSD_v1,OOM
ok,16443813636880563_mini_set2_BTS_v1,success
ok,21476859598429206_mini_set2_TEX_ALOT_v1,success
xx,37568892392118501_mini_set1_PLT_NET_v1,AMP
ok,17136003812228497_mini_set2_BTS_v1,success
xx,182176514831226531_mini_set2_FNG_v1,OOM
xx,25080856648484702_mini_set1_PLT_NET_v1,OOM
ok,155698518704031061_mini_set1_DOG_v1,success
ok,25089749479126_mini_set0_TEX_v1,success
ok,251841712239102818_mini_set1_PNU_v1,success
ok,182273403984203709_mini_set0_MD_MIX_v1,success
ok,182318828220583836_mini_set1_INS_2_v1,success
xx,15693950401926369_mini_set1_MED_LF_v1,OOM
ok,21705196737060334_mini_set2_ACT_410_v1,success
ok,21785011495296825_mini_set0_RESISC_v1,success
xx,15814285930262272_mini_set1_TEX_DTD_v1,success
ok,1583156068713024_mini_set1_APL_v1,success
xx,217875154961438524_mini_set0_TEX_v1,OOM
xx,21890582898752790_mini_set2_RSD_v1,OOM
ok,17199160592597765_mini_set0_SPT_v1,success
ok,171411323976063134_mini_set1_DOG_v1,success
xx,172287049628896269_mini_set0_PLK_v1,AMP
ok,18243746922756686_mini_set0_TEX_v1,success
xx,158342983598509859_mini_set0_FLW_v1,success
ok,17304868852860697_mini_set1_ACT_40_v1,success
xx,158386332650499304_mini_set2_TEX_ALOT_v1,success
ok,17333913123154662_mini_set1_ACT_40_v1,success
ok,21950938674225042_mini_set0_SPT_v1,success
ok,159263367000884048_mini_set1_MED_LF_v1,success
ok,219704345325815323_mini_set0_FLW_v1,success
xx,21902719608312432_mini_set0_FLW_v1,OOM
xx,25192012122649041_mini_set0_SPT_v1,diverged
ok,221866266707049588_mini_set2_FNG_v1,success
ok,25278039829407767_mini_set2_RSD_v1,success
xx,22198919136837799_mini_set2_RSD_v1,diverged
xx,22224510668407743_mini_set1_INS_2_v1,AMP
ok,159532026450254687_mini_set0_CRS_v1,success
ok,15996448216879240_mini_set0_RESISC_v1,success
ok,25325532175490085_mini_set0_RESISC_v1,success
ok,160457888874082532_mini_set1_PLT_NET_v1,success
ok,160679092653967011_mini_set1_PLT_NET_v1,success
xx,22379573861847391_mini_set0_PLT_VIL_v1,OOM
ok,22390763161601780_mini_set1_PLT_NET_v1,success
ok,15850066971893183_mini_set2_FNG_v1,success
ok,22897523486767151_mini_set2_MD_6_v1,success
ok,158583745356588140_mini_set2_MD_6_v1,success
ok,1835369445676479_mini_set1_MD_5_BIS_v1,success
ok,183724014351097859_mini_set1_MED_LF_v1,success
ok,158747392424365861_mini_set2_ACT_410_v1,success
xx,23010460739612226_mini_set2_AWA_v1,OOM
ok,159471532064794447_mini_set2_MD_6_v1,success
ok,23026678263389243_mini_set2_INS_v1,success
xx,16518931189015409_mini_set2_FNG_v1,AMP
xx,17111486175601948_mini_set2_MD_6_v1,OOM
xx,16146470637405233_mini_set0_FLW_v1,OOM
ok,37636845171137686_mini_set1_MD_5_BIS_v1,success
ok,1568857143387278_mini_set1_INS_2_v1,success
xx,17410372899873227_mini_set1_RSICB_v1,OOM
ok,174267376248754317_mini_set1_INS_2_v1,success
ok,23080011212043367_mini_set2_AWA_v1,success
ok,377604731938479034_mini_set1_RSICB_v1,success
ok,16907350300340177_mini_set1_RSICB_v1,success
xx,174941947702023023_mini_set0_CRS_v1,AMP
ok,1755706351801016_mini_set2_RSD_v1,success
ok,23119773262707718_mini_set1_PNU_v1,success
ok,164970282561657597_mini_set1_TEX_DTD_v1,success
ok,175972900670805921_mini_set1_INS_2_v1,success
ok,176175199495635495_mini_set0_TEX_v1,success
ok,23129115862399306_mini_set0_PLK_v1,success
xx,176412636850447993_mini_set0_PLT_VIL_v1,diverged
ok,16677823071678555_mini_set2_PRT_v1,success
ok,16227874819104430_mini_set1_RSICB_v1,success
ok,37946648103380568_mini_set2_TEX_ALOT_v1,success
ok,16321050028941399_mini_set2_INS_v1,success
xx,23170490410297410_mini_set0_MD_MIX_v1,OOM
xx,166993456795591582_mini_set2_PRT_v1,OOM
ok,169941369581331650_mini_set1_INS_2_v1,success
ok,16328466514577765_mini_set0_CRS_v1,success
xx,23319387983275592_mini_set2_INS_v1,OOM
ok,177272371665753285_mini_set2_BTS_v1,success
xx,23320008900424151_mini_set0_PLK_v1,AMP
ok,23349779942391013_mini_set2_INS_v1,success
ok,17397111633973345_mini_set0_TEX_v1,success
xx,17777907947513291_mini_set2_PRT_v1,AMP
ok,17464404842854353_mini_set2_TEX_ALOT_v1,success
ok,1678246610471302_mini_set0_PLK_v1,success
xx,15972494428145841_mini_set2_PRT_v1,AMP
ok,15990867791587874_mini_set1_DOG_v1,success
ok,18152510130598029_mini_set2_FNG_v1,success
xx,182477403319642584_mini_set0_TEX_v1,OOM
xx,23595760181815405_mini_set2_RSD_v1,AMP
ok,17985710432998108_mini_set2_PRT_v1,success
xx,182894029761260061_mini_set0_MD_MIX_v1,AMP
ok,38007367849159102_mini_set1_DOG_v1,success
xx,16832231834507801_mini_set2_ACT_410_v1,OOM
ok,16865868251432975_mini_set2_INS_v1,success
ok,22430046297949754_mini_set0_MD_MIX_v1,success
ok,183016520286292646_mini_set0_BRD_v1,success
ok,18309722105730234_mini_set2_AWA_v1,success
ok,18344638754598696_mini_set1_MD_5_BIS_v1,success
ok,18406757164657230_mini_set2_PRT_v1,success
ok,185442287627568069_mini_set1_ACT_40_v1,success
ok,185474403481749559_mini_set1_PLT_NET_v1,success
xx,166395375703025939_mini_set0_FLW_v1,AMP
xx,180378403773967957_mini_set2_ACT_410_v1,AMP
xx,17499266680125895_mini_set0_TEX_v1,diverged
xx,18559467751663535_mini_set2_AWA_v1,diverged
ok,17509316625791464_mini_set1_TEX_DTD_v1,success
ok,3812078236207608_mini_set0_RESISC_v1,success
ok,23640657546790937_mini_set2_PLT_DOC_v1,success
xx,236453547930099496_mini_set0_SPT_v1,OOM
xx,18558740496121576_mini_set1_MED_LF_v1,OOM
xx,186584848421607272_mini_set1_PLT_NET_v1,OOM
ok,17538747750452985_mini_set1_APL_v1,success
xx,17544794737787836_mini_set2_PRT_v1,batch_size>dataset_size
ok,187307978157406460_mini_set2_TEX_ALOT_v1,success
ok,23680152950926566_mini_set2_AWA_v1,success
xx,158008080285574223_mini_set0_RESISC_v1,AMP
xx,23709595608081680_mini_set1_PNU_v1,AMP
xx,23800559574254119_mini_set1_MD_5_BIS_v1,diverged
ok,15804613526239864_mini_set0_FLW_v1,success
ok,15957171734388508_mini_set0_RESISC_v1,success
ok,167376014158937911_mini_set2_PLT_DOC_v1,success
ok,159719576764050656_mini_set2_TEX_ALOT_v1,success
xx,16825015263821665_mini_set0_BRD_v1,AMP
ok,22439571451003643_mini_set0_RESISC_v1,success
ok,16878730494046387_mini_set1_PNU_v1,success
ok,15985018353992786_mini_set1_RSICB_v1,success
ok,16743191220699630_mini_set1_INS_2_v1,success
xx,1601668105780619_mini_set2_FNG_v1,OOM
ok,16095210476621834_mini_set0_CRS_v1,success
xx,25665553045029763_mini_set1_TEX_DTD_v1,AMP
xx,25725037783422646_mini_set1_APL_v1,OOM
xx,25727463940619307_mini_set0_SPT_v1,AMP
ok,168125722288206697_mini_set0_MD_MIX_v1,success
ok,24010090275397178_mini_set2_PLT_DOC_v1,success
xx,169976217717383004_mini_set1_PLT_NET_v1,OOM
xx,22475519751500205_mini_set2_FNG_v1,NoCUDA
ok,17257099522673533_mini_set1_MD_5_BIS_v1,success
xx,22526527066756991_mini_set0_RESISC_v1,AMP
ok,22581907058720121_mini_set0_BRD_v1,success
xx,17039760447622267_mini_set0_BRD_v1,NoCUDA
ok,1704944310266745_mini_set0_CRS_v1,success
ok,38225860114476787_mini_set0_PLK_v1,success
xx,16855029793367667_mini_set2_MD_6_v1,AMP
ok,169015481023353558_mini_set2_FNG_v1,success
xx,17318934743410225_mini_set2_BTS_v1,AMP
ok,17337820448875234_mini_set0_CRS_v1,success
ok,188158917794321586_mini_set1_MD_5_BIS_v1,success
ok,188477700995279972_mini_set0_MD_MIX_v1,success
ok,25936025054290929_mini_set0_CRS_v1,success
ok,25970660118271895_mini_set0_SPT_v1,success
xx,170955592283041455_mini_set0_BRD_v1,AMP
ok,16939757480678039_mini_set0_FLW_v1,success
xx,1615317033708977_mini_set0_SPT_v1,diverged
ok,169885086914958095_mini_set1_PNU_v1,success
ok,16999991331009150_mini_set1_ACT_40_v1,success
xx,17124486140558890_mini_set0_PLK_v1,OOM
ok,1712867298504934_mini_set0_BRD_v1,success
xx,17107517691121721_mini_set1_PLT_NET_v1,OOM
ok,22679336779923806_mini_set0_MD_MIX_v1,success
ok,173676427308200324_mini_set2_PLT_DOC_v1,success
ok,22770343874790515_mini_set1_TEX_DTD_v1,success
xx,16306303708126476_mini_set1_PNU_v1,OOM
ok,16334401637436026_mini_set0_PLK_v1,success
ok,16354298812879670_mini_set2_AWA_v1,success
ok,22794870876753158_mini_set2_INS_v1,success
ok,164885880201499663_mini_set2_AWA_v1,success
xx,22844320467081008_mini_set1_MED_LF_v1,success
ok,188774019216492901_mini_set1_RSICB_v1,success
ok,189734719105914132_mini_set0_TEX_v1,success
ok,19014987761865758_mini_set1_TEX_DTD_v1,success
ok,24331884990199843_mini_set1_ACT_40_v1,success
xx,24355154835498757_mini_set0_RESISC_v1,AMP
ok,24402423899498439_mini_set1_DOG_v1,success
ok,18906901831917041_mini_set0_CRS_v1,success
xx,16163640573564251_mini_set1_RSICB_v1,OOM
ok,228690907894346126_mini_set2_RSD_v1,success
xx,180983219305344793_mini_set2_PRT_v1,OOM
ok,228690907894346126_mini_set2_RSD_v1,success
ok,18139392363218532_mini_set2_TEX_ALOT_v1,success
xx,16228729650780261_mini_set2_PRT_v1,AMP
xx,172106747607787553_mini_set2_FNG_v1,AMP
ok,16281920895094852_mini_set2_MD_6_v1,success
xx,24415851065315349_mini_set2_BTS_v1,success
ok,173877464899248528_mini_set0_SPT_v1,success
ok,244948952960063927_mini_set0_TEX_v1,success
xx,177442387636961955_mini_set2_BTS_v1,OOM
ok,19063663878452847_mini_set0_RESISC_v1,success
ok,191170410592450880_mini_set2_FNG_v1,success
ok,17424415683867492_mini_set0_SPT_v1,success
xx,178537668966857697_mini_set0_RESISC_v1,AMP
ok,17994731333496329_mini_set1_MED_LF_v1,success
ok,18043998606227753_mini_set0_PLK_v1,success
ok,18044382369364884_mini_set0_TEX_v1,success
ok,19162101938063536_mini_set0_BRD_v1,success
xx,22878300371074191_mini_set0_BRD_v1,OOM
xx,23054503177550263_mini_set1_PLT_NET_v1,OOM
ok,18964695649465228_mini_set0_CRS_v1,success
ok,164774705362830231_mini_set1_PLT_NET_v1,success
ok,24650596750632466_mini_set2_BTS_v1,success
ok,19044776540948096_mini_set0_PLT_VIL_v1,success
ok,18246052513452946_mini_set0_MD_MIX_v1,success
ok,16543904026381447_mini_set1_MD_5_BIS_v1,success
ok,1750000450391947_mini_set1_APL_v1,success
xx,19255753327899543_mini_set0_FLW_v1,OOM
ok,19284079855098680_mini_set0_TEX_v1,success
xx,19381455777620357_mini_set2_BTS_v1,success
xx,19404259816563243_mini_set2_FNG_v1,success
xx,230977696466738924_mini_set0_SPT_v1,success
ok,18249589799020892_mini_set2_PLT_DOC_v1,success
xx,194166407291004336_mini_set1_RSICB_v1,success
xx,23129447419125879_mini_set1_PNU_v1,success
ok,19334195379518319_mini_set1_RSICB_v1,success
ok,194420709499446491_mini_set1_MED_LF_v1,success
xx,2316770110563504_mini_set0_PLT_VIL_v1,success
xx,23350158406481665_mini_set1_RSICB_v1,success
xx,23450716283456032_mini_set0_RESISC_v1,success
ok,17472658509462939_mini_set1_MED_LF_v1,success
ok,234872901609022098_mini_set1_PLT_NET_v1,success
xx,17516296905121281_mini_set2_BTS_v1,success
ok,194668841013394003_mini_set1_ACT_40_v1,success
ok,17528784036323260_mini_set0_TEX_v1,success
xx,2597446285445474_mini_set1_PNU_v1,success
xx,2603688660461308_mini_set0_FLW_v1,success
xx,26038589589781993_mini_set2_ACT_410_v1,success
xx,26070028531449928_mini_set0_MD_MIX_v1,success
xx,261117144051240814_mini_set2_INS_v1,success
xx,262177173362949978_mini_set2_PLT_DOC_v1,success
ok,1935221166438565_mini_set1_RSICB_v1,success
xx,26280264455335230_mini_set2_FNG_v1,success
xx,26297723353105177_mini_set2_MD_6_v1,success
xx,19533466710551029_mini_set0_BRD_v1,AMP
xx,26350520224742527_mini_set0_BRD_v1,AMP
xx,264607517868294720_mini_set0_PLK_v1,AMP
xx,26498600268043636_mini_set0_BCT_v1,AMP
xx,26581527688851531_mini_set1_RSICB_v1,AMP
xx,18298510766222319_mini_set0_PLT_VIL_v1,OOM
xx,26614253231317436_mini_set0_RESISC_v1,OOM
xx,26706179425725119_mini_set2_ACT_410_v1,OOM
xx,17579496960564985_mini_set2_AWA_v1,AMP
xx,2671859587371162_mini_set1_ACT_40_v1,AMP
xx,16693507195012910_mini_set0_MD_MIX_v1,OOM
xx,267353810146658261_mini_set0_BRD_v1,OOM
xx,17584577345936275_mini_set1_APL_v1,OOM
xx,268169060933138656_mini_set1_DOG_v1,OOM
xx,26836333317843812_mini_set0_BCT_v1,OOM
ok,17621737195746514_mini_set1_MD_5_BIS_v1,success
xx,2686360276742332_mini_set0_BCT_v1,success
xx,169126190232840247_mini_set0_BCT_v1,OOM
ok,1831266682706529_mini_set0_PLT_VIL_v1,success
xx,27060651868286087_mini_set2_PRT_v1,success
xx,27066437005005796_mini_set2_RSD_v1,success
xx,16913681684823567_mini_set1_ACT_40_v1,success
xx,27148628958432871_mini_set0_TEX_v1,success
ok,169346727196687711_mini_set1_RSICB_v1,success
xx,27267953367939493_mini_set0_RESISC_v1,success
xx,27337946283879037_mini_set1_PNU_v1,success
xx,273703689845371416_mini_set0_FLW_v1,success
xx,27558991696321967_mini_set1_MED_LF_v1,success
xx,27668207048666084_mini_set1_MED_LF_v1,success
xx,27880830603741410_mini_set1_DOG_v1,success
ok,18318829397665158_mini_set1_MD_5_BIS_v1,success
xx,19491337054414355_mini_set0_PLK_v1,success
xx,19628932490162196_mini_set1_PNU_v1,success
xx,38562808455731231_mini_set0_PLT_VIL_v1,success
xx,38758040124014035_mini_set0_SPT_v1,success
xx,38833287939455805_mini_set0_MD_MIX_v1,success
ok,388601666480605054_mini_set1_DOG_v1,success
ok,18364748237922707_mini_set2_RSD_v1,success
ok,17195029256399796_mini_set1_ACT_40_v1,success
xx,197455549187827700_mini_set2_PLT_DOC_v1,OOM
xx,169586180702816334_mini_set0_SPT_v1,OOM
xx,19926080478964012_mini_set0_PLT_VIL_v1,OOM
xx,19945725546995275_mini_set1_PLT_NET_v1,diverged
xx,236291891989062729_mini_set0_TEX_v1,diverged
ok,19981777493616171_mini_set2_TEX_ALOT_v1,success
ok,23660590238020425_mini_set0_SPT_v1,success
ok,19999502565710012_mini_set2_PLT_DOC_v1,success
ok,20088237192676647_mini_set1_APL_v1,success
xx,20134854997443261_mini_set1_MD_5_BIS_v1,OOM
ok,2015218815763209_mini_set0_SPT_v1,success
xx,39024373252978877_mini_set0_BRD_v1,OOM
ok,20152717345129365_mini_set2_INS_v1,success
ok,16570746550434890_mini_set2_MD_6_v1,success
xx,23714822843113407_mini_set2_PLT_DOC_v1,AMP
xx,17281584507704302_mini_set0_RESISC_v1,OOM
ok,17355452081130360_mini_set1_TEX_DTD_v1,success
ok,18208908871905119_mini_set0_SPT_v1,success
xx,17382738163949239_mini_set0_BCT_v1,OOM
ok,28015572772142352_mini_set2_ACT_410_v1,success
ok,2490144299988642_mini_set0_PLK_v1,success
ok,17568886772216698_mini_set2_AWA_v1,success
ok,17824232523764177_mini_set0_PLT_VIL_v1,success
xx,25061276693800861_mini_set2_FNG_v1,AMP
ok,17843667220212134_mini_set1_DOG_v1,success
ok,252350356467403156_mini_set1_PNU_v1,success
ok,28018506702960859_mini_set1_INS_2_v1,success
ok,19759091616133736_mini_set0_RESISC_v1,success
ok,19760578745877370_mini_set0_PLT_VIL_v1,success
ok,17456935883173587_mini_set2_AWA_v1,success
ok,179463206696913462_mini_set2_MD_6_v1,success
xx,28057608505286610_mini_set1_RSICB_v1,OOM
ok,18108531994635140_mini_set0_TEX_v1,success
ok,181433425113273629_mini_set0_BCT_v1,success
ok,18164593508037652_mini_set1_TEX_DTD_v1,success
xx,23693523823455711_mini_set0_MD_MIX_v1,OOM
xx,39218422180961118_mini_set1_TEX_DTD_v1,OOM
ok,39234634298736066_mini_set1_TEX_DTD_v1,success
ok,17325510023529784_mini_set2_INS_v1,success
ok,18363986042448955_mini_set2_FNG_v1,success
xx,198780732060566052_mini_set1_PNU_v1,OOM
xx,183312495059145675_mini_set1_ACT_40_v1,OOM
ok,18374584712943434_mini_set0_CRS_v1,success
ok,17337945097638300_mini_set2_AWA_v1,success
ok,18444405019695888_mini_set1_PLT_NET_v1,success
ok,18493398064552335_mini_set1_APL_v1,success
xx,200612652152322809_mini_set2_AWA_v1,AMP
ok,182203962167312399_mini_set1_PNU_v1,success
xx,17369600372348937_mini_set0_PLT_VIL_v1,OOM
ok,20269205902764189_mini_set1_MD_5_BIS_v1,success
xx,17419546146808532_mini_set0_PLT_VIL_v1,OOM
ok,18470283103290314_mini_set0_TEX_v1,success
xx,23924956705675917_mini_set2_AWA_v1,AMP
